"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score')",0.045
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Workforce Score')",0.049
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Shareholders Score', 'Workforce Score')",0.049
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.049
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.050
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.045
"('CSR Strategy Score', 'ESG Controversies Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.044
"('CSR Strategy Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.048
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score')",0.043
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Workforce Score')",0.045
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Shareholders Score', 'Workforce Score')",0.046
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.046
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.046
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.041
"('Community Score', 'ESG Controversies Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.042
"('Community Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.045
"('ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.046
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score')",0.046
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Workforce Score')",0.050
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Shareholders Score', 'Workforce Score')",0.049
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.050
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.050
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.045
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.044
"('CSR Strategy Score', 'Community Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.049
"('CSR Strategy Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.050
"('Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.046
"('CSR Strategy Score', 'Community Score', 'ESG Controversies Score', 'Emissions Score', 'Environmental Innovation Score', 'Human Rights Score', 'Product Responsibility Score', 'Resource Use Score', 'Shareholders Score', 'Workforce Score')",0.050
